rank,tier,priority_score,wallet_address,gmgn_url,label,twitter_username,twitter_name,target_sightings,target_tokens,target_share,total_sightings,token_count,sightings_per_day,days_since_last_seen,last_target_seen_iso,last_seen_iso,avg_target_mcap,avg_target_amount_usd,pnl_usd,win_rate,avg_buy_usd,sources,tags,provider_tags,token_tags,manual_rating,manual_notes
189,C,81.7,9A4h17UgLGaVws6T1mBxzH5gkG35CUSrTfNgNK5Uj4Rp,https://gmgn.ai/sol/address/9A4h17UgLGaVws6T1mBxzH5gkG35CUSrTfNgNK5Uj4Rp,Cendol 岑铎,Cendolnice,Cendol 岑铎,1,1,0.200,5,5,1.26,0,2026-05-10T09:37:56.000Z,2026-05-12T06:42:38.128Z,119579,0,-127.79636366689998,0,0.00024012075846868952,gmgn,renowned,kol|axiom|photon|gmgn,paper_hands|bundler,,
190,C,81.1,6VHxuussrXXhN8jTwgpQ8oKv6ZbXxqNCj2HfY6sq5SaL,https://gmgn.ai/sol/address/6VHxuussrXXhN8jTwgpQ8oKv6ZbXxqNCj2HfY6sq5SaL,CryptoLucky🔶,sol_lucky_,CryptoLucky🔶,1,1,0.500,2,2,2,3.9,2026-05-08T05:08:13.000Z,2026-05-08T08:07:33.545Z,91917,0,-29.91988992616,0,0.00007905984874460593,gmgn,renowned,kol|axiom|gmgn,paper_hands,,
191,C,79,E5XH7MGazFEkb2YrJAWYBFvjRr3tDE8kozWmvzR4Cyv2,https://gmgn.ai/sol/address/E5XH7MGazFEkb2YrJAWYBFvjRr3tDE8kozWmvzR4Cyv2,,,,1,1,1.000,1,1,1,3.9,2026-05-07T03:04:33.000Z,2026-05-08T08:07:21.503Z,131302,0,8.493049151,0,0.000281345799481554,gmgn,smart_degen,,,,
192,C,78,926XuvXosALA5EFivN16y4Ey8BY21kZYUXvhkNYBwYSj,https://gmgn.ai/sol/address/926XuvXosALA5EFivN16y4Ey8BY21kZYUXvhkNYBwYSj,trancey (bull mode),tranc3y,trancey (bull mode),1,1,1.000,1,1,1,1,2026-05-10T12:32:10.000Z,2026-05-11T05:33:22.267Z,119579,0,7.51445698478869,0,0.0007837075005860159,gmgn,renowned,kol|gmgn,bundler,,
193,C,77.4,9MoWnd3zSxTLnZothvSzosL6YAaiSaiJ1dzrWhbYECEF,https://gmgn.ai/sol/address/9MoWnd3zSxTLnZothvSzosL6YAaiSaiJ1dzrWhbYECEF,,,,1,1,1.000,1,1,1,1,2026-05-10T18:11:45.000Z,2026-05-11T05:33:34.162Z,4713,0,-1.81531058667,0,0.000985647586176867,gmgn,smart_degen,,paper_hands,,
194,C,77.4,EeHJn4X6FUGEbcjJE5ysB8usN8C7AY75Ej8TrvfgPRrZ,https://gmgn.ai/sol/address/EeHJn4X6FUGEbcjJE5ysB8usN8C7AY75Ej8TrvfgPRrZ,,,,1,1,1.000,1,1,1,1,2026-05-10T13:59:20.000Z,2026-05-11T05:33:22.265Z,119579,0,-295.37602824896,0,0.0008337588401974785,gmgn,smart_degen,gmgn,,,
195,C,76.5,41uh7g1DxYaYXdtjBiYCHcgBniV9Wx57b7HU7RXmx1Gg,https://gmgn.ai/sol/address/41uh7g1DxYaYXdtjBiYCHcgBniV9Wx57b7HU7RXmx1Gg,Lowskii,Lowskii_gg,Lowskii,1,1,0.500,2,2,0.69,1,2026-05-10T08:29:24.000Z,2026-05-11T05:33:22.266Z,119579,0,0.79745109493,0,0.0012328276642174798,gmgn,renowned,kol|axiom|bullx,paper_hands,,
196,C,73.8,9St6ETbe3CFitw6UNSd8kg7kZ6STXy71wEGiERqQj89U,https://gmgn.ai/sol/address/9St6ETbe3CFitw6UNSd8kg7kZ6STXy71wEGiERqQj89U,Trench Guerilla,trenchguerilla,Trench Guerilla,1,1,1.000,1,1,1,3.9,2026-05-06T23:52:36.000Z,2026-05-08T08:07:13.503Z,148507,0,8.08979063925,0,0.000016053296146598953,gmgn,renowned,kol|axiom|gmgn|padre,paper_hands,,
197,C,73.1,2v178XLeug7gpPXrU7LWmqizMBxjtRXkfWZ8iQA4P47i,https://gmgn.ai/sol/address/2v178XLeug7gpPXrU7LWmqizMBxjtRXkfWZ8iQA4P47i,,,,1,1,1.000,1,1,1,3.9,2026-05-07T06:36:24.000Z,2026-05-08T08:07:21.499Z,131302,0,-356.4318214992021,0,0.0006627807152415026,gmgn,smart_degen,,,,
198,C,73.1,7Ff9bMujNXue8obmfdBYcn32mB5G1tSSk8ffUJ1J8Roq,https://gmgn.ai/sol/address/7Ff9bMujNXue8obmfdBYcn32mB5G1tSSk8ffUJ1J8Roq,,,,1,1,1.000,1,1,1,3.9,2026-05-07T00:22:48.000Z,2026-05-08T08:07:13.502Z,148507,0,-13.96809108126,0,0.000011537992221046045,gmgn,smart_degen,,,,
199,C,73.1,F1924TJoDHGfgPACmZsKQwAuda8keVvBzqVWRgr7JHaD,https://gmgn.ai/sol/address/F1924TJoDHGfgPACmZsKQwAuda8keVvBzqVWRgr7JHaD,,,,1,1,1.000,1,1,1,3.9,2026-05-07T10:48:38.000Z,2026-05-08T08:07:17.475Z,79098,0,-1.73543875289,0,0.000054436894506669384,gmgn,smart_degen,,,,
200,C,73.1,FbiBbTBP2Vs7b3j74eBsAYFpxWms11m23DeGmYcc8Yoo,https://gmgn.ai/sol/address/FbiBbTBP2Vs7b3j74eBsAYFpxWms11m23DeGmYcc8Yoo,,,,1,1,1.000,1,1,1,3.9,2026-05-07T18:06:25.000Z,2026-05-08T08:07:17.474Z,79098,126,0,0,0.00028360609664591034,gmgn,smart_degen,,,,
201,C,73.1,GZVSEAajExLJEvACHHQcujBw7nJq98GWUEZtood9LM9b,https://gmgn.ai/sol/address/GZVSEAajExLJEvACHHQcujBw7nJq98GWUEZtood9LM9b,,,,1,1,1.000,1,1,1,3.9,2026-05-07T02:36:20.000Z,2026-05-08T08:07:21.502Z,131302,0,-123.65077098468,0,0.0002660980633067725,gmgn,smart_degen,,,,
202,C,73.1,GkCG1KQcTuhHg8BBiqM2Xbyo4cWKSet4Vv6KmKvBHddz,https://gmgn.ai/sol/address/GkCG1KQcTuhHg8BBiqM2Xbyo4cWKSet4Vv6KmKvBHddz,,,,1,1,1.000,1,1,1,3.9,2026-05-08T06:56:07.000Z,2026-05-08T08:07:27.488Z,139810,558,0,0,0.0000979736503421318,gmgn,smart_degen,,,,
203,C,73.1,Gkeqgh2SwRNBVrAKKvQ8QeUqD7GQzjrR6uqnHdtFb3kG,https://gmgn.ai/sol/address/Gkeqgh2SwRNBVrAKKvQ8QeUqD7GQzjrR6uqnHdtFb3kG,,,,1,1,1.000,1,1,1,3.9,2026-05-08T00:02:40.000Z,2026-05-08T08:07:13.501Z,148507,0,-917.2213324647,0,0.0003606615478224694,gmgn,smart_degen,,,,
204,C,72.7,14HDbSrjCJKgwCXDBXv8PGRGFaLrAqDBq2mCwSA46q5x,https://gmgn.ai/sol/address/14HDbSrjCJKgwCXDBXv8PGRGFaLrAqDBq2mCwSA46q5x,0xMistBlade 🗡️,0xMistBlade,0xMistBlade 🗡️,1,1,1.000,1,1,1,3.9,2026-05-07T16:26:15.000Z,2026-05-08T08:07:17.477Z,79098,0,4.764316630490517,0,0.00017273279716154526,gmgn,renowned,kol|axiom|padre,paper_hands,,
205,C,68.1,4EsY8HQB4Ak65diFrSHjwWhKSGC8sKmnzyusM993gk2w,https://gmgn.ai/sol/address/4EsY8HQB4Ak65diFrSHjwWhKSGC8sKmnzyusM993gk2w,prosciutto,prosciuttosol,prosciutto,1,1,1.000,1,1,1,3.9,2026-05-08T02:40:03.000Z,2026-05-08T08:07:17.477Z,79098,0,-67.32241373364,0,0.00016519642492601744,gmgn,renowned,kol|trojan,,,
206,C,68.1,CQYM8VNri7UaQjoJF5bHudtUoMA5L1iPzrugy7ixAPHt,https://gmgn.ai/sol/address/CQYM8VNri7UaQjoJF5bHudtUoMA5L1iPzrugy7ixAPHt,,,,1,1,0.500,2,2,2,3.9,2026-05-08T08:04:43.000Z,2026-05-08T08:08:34.962Z,92363,0,0,,,okx,smart_money,,,,
207,watch,67,5Q2DzmV4kuV7vAzDh18Ft47TPXR9NmaD4dmJLNdgdcVk,https://gmgn.ai/sol/address/5Q2DzmV4kuV7vAzDh18Ft47TPXR9NmaD4dmJLNdgdcVk,,,,0,0,0.000,5,5,5,0,,2026-05-12T06:42:46.142Z,,,212.61866288006,0,0.00015301687007174652,gmgn,smart_degen,axiom,bundler|paper_hands,,
208,watch,66.1,dmuXAmcXJcdNuK264vsJQNBpVBPAx4JLujBzBMahJ6C,https://gmgn.ai/sol/address/dmuXAmcXJcdNuK264vsJQNBpVBPAx4JLujBzBMahJ6C,,,,0,0,0.000,5,3,5,3.9,,2026-05-08T08:07:29.512Z,,,6936.831476563089,0,0.002265187965317354,gmgn,smart_degen,,,,
209,watch,64.4,21vaYvUUE4ND1bVt1tcGiXUXHe41w53unQd5DmCDeLZ1,https://gmgn.ai/sol/address/21vaYvUUE4ND1bVt1tcGiXUXHe41w53unQd5DmCDeLZ1,,,,0,0,0.000,4,4,3.82,0,,2026-05-12T06:42:34.187Z,,,6488.80016347596,0,0.00009640469038298778,gmgn,smart_degen,photon,bundler|paper_hands,,
210,watch,64.4,S2CR7k6qj1Crydn1cT2atLs55tH6nww9KbU2znmnrCC,https://gmgn.ai/sol/address/S2CR7k6qj1Crydn1cT2atLs55tH6nww9KbU2znmnrCC,,,,0,0,0.000,5,4,4.77,0,,2026-05-12T06:42:34.187Z,,,349.1320227899,0,0.0009232091982345156,gmgn,smart_degen,axiom,bundler|paper_hands,,
211,C,61.4,4xHVLyhMdUT3CTFPsNbnyWJV2HBhsoNrJTRGLSWg6sn2,https://gmgn.ai/sol/address/4xHVLyhMdUT3CTFPsNbnyWJV2HBhsoNrJTRGLSWg6sn2,,,,1,1,1.000,1,1,1,3.9,2026-05-08T08:06:22.000Z,2026-05-08T08:08:34.962Z,90686,0,10.258953808310235,,,okx,smart_money,,,,
212,watch,61.4,763QnBSvcF8QqhbcxnyoQQPA5YEfqghyjK3tM84twao9,https://gmgn.ai/sol/address/763QnBSvcF8QqhbcxnyoQQPA5YEfqghyjK3tM84twao9,,,,0,0,0.000,5,5,4.77,0,,2026-05-12T06:42:46.143Z,,,49.70942792432,0,0.00025441918779474403,gmgn,smart_degen,axiom,bundler|paper_hands,,
213,watch,59.7,AQkohxE6oK7vk6iptS6EpuBUCtAgBqbq9mHitCy5fHkn,https://gmgn.ai/sol/address/AQkohxE6oK7vk6iptS6EpuBUCtAgBqbq9mHitCy5fHkn,,,,0,0,0.000,4,4,4,0,,2026-05-12T06:42:34.186Z,,,610.5447771368952,0,0.003890966479784042,gmgn,smart_degen,fomo,bundler|paper_hands,,
214,C,57.6,4squjFiJK5dVjtEoffN8v54sw6svz6BLBKCsWMxVhng3,https://gmgn.ai/sol/address/4squjFiJK5dVjtEoffN8v54sw6svz6BLBKCsWMxVhng3,,,,1,1,1.000,1,1,1,3.9,2026-05-08T07:58:28.000Z,2026-05-08T08:08:34.963Z,107278,0,1.5792860870600525,,,okx,smart_money,,,,
215,C,56.2,E32nTae9AVhBUGQ2KrFLKhxrsuq5H344X6g5jkiyJFGJ,https://gmgn.ai/sol/address/E32nTae9AVhBUGQ2KrFLKhxrsuq5H344X6g5jkiyJFGJ,,,,1,1,1.000,1,1,1,3.9,2026-05-08T07:59:09.000Z,2026-05-08T08:08:34.963Z,110482,0,0.5076768258899421,,,okx,smart_money,,,,
216,watch,55.9,5kvMnk65YdpDSURKdLhJXYMSZLLg6Uia1aGEr9PhoZnf,https://gmgn.ai/sol/address/5kvMnk65YdpDSURKdLhJXYMSZLLg6Uia1aGEr9PhoZnf,,,,0,0,0.000,4,4,3.82,0,,2026-05-12T06:42:34.185Z,,,243.78337628941,0,0.0008996823433447537,gmgn,smart_degen,axiom,bundler|paper_hands,,
217,C,55.1,3dGhWKFHY87xFtcbZGjNx6iuFWFh9P6oiJLADgRAj51x,https://gmgn.ai/sol/address/3dGhWKFHY87xFtcbZGjNx6iuFWFh9P6oiJLADgRAj51x,,,,1,1,1.000,1,1,1,3.9,2026-05-08T08:04:43.000Z,2026-05-08T08:08:34.962Z,92560,0,0,,,okx,smart_money,,,,
218,C,55.1,4RpCJpRJ78jEfP8hg9fUidJsucd9YeKft1XZMVgEbvfZ,https://gmgn.ai/sol/address/4RpCJpRJ78jEfP8hg9fUidJsucd9YeKft1XZMVgEbvfZ,,,,1,1,1.000,1,1,1,4,2026-05-08T07:37:50.000Z,2026-05-08T07:42:47.828Z,146249,0,0,,,okx,smart_money,,,,
219,C,55.1,DHJKGYTnnwJWWCfZswp9YVwmRPnqqtmGeKEZmzyAytK,https://gmgn.ai/sol/address/DHJKGYTnnwJWWCfZswp9YVwmRPnqqtmGeKEZmzyAytK,,,,1,1,1.000,1,1,1,3.9,2026-05-08T08:00:14.000Z,2026-05-08T08:08:34.962Z,107537,0,0,,,okx,smart_money,,,,
220,watch,54,sAdNbe1cKNMDqDsa4npB3TfL62T14uAo2MsUQfLvzLT,https://gmgn.ai/sol/address/sAdNbe1cKNMDqDsa4npB3TfL62T14uAo2MsUQfLvzLT,Ethan Prosper,pr6spr,Ethan Prosper,0,0,0.000,3,3,0.75,0,,2026-05-12T06:42:34.192Z,,,12881.992036339441,0,0.000671363498891846,gmgn|okx,renowned|kol,kol|axiom|gmgn|padre,bundler|transfer_in|paper_hands,,
221,watch,53.4,5gh5SNxU7yrAv3sNYhBXqyCgNdz7gtQpAz7WWw666666,https://gmgn.ai/sol/address/5gh5SNxU7yrAv3sNYhBXqyCgNdz7gtQpAz7WWw666666,,,,0,0,0.000,4,4,4,0,,2026-05-12T06:42:38.125Z,,,53.71256151877,0,0.0003319008260490546,gmgn,smart_degen,,bundler|paper_hands,,
222,watch,53.3,AfnhFpxD2yYCeFYd4Yi8iKi3TmRMbthVF4BzRK81BnAf,https://gmgn.ai/sol/address/AfnhFpxD2yYCeFYd4Yi8iKi3TmRMbthVF4BzRK81BnAf,,,,0,0,0.000,4,4,4,0,,2026-05-12T06:42:34.187Z,,,51.56597365879,0,0.0023504763780418016,gmgn,smart_degen,padre,bundler|paper_hands,,
223,watch,52.8,CMo89ymd9nFdVovcn22CSmrsj9mCSNSNMjs8jWysJKZt,https://gmgn.ai/sol/address/CMo89ymd9nFdVovcn22CSmrsj9mCSNSNMjs8jWysJKZt,,,,0,0,0.000,3,3,3,0,,2026-05-12T06:42:32.165Z,,,1965.972140409443,0,0.005584175863650266,gmgn,smart_degen,axiom,bundler|paper_hands,,
224,watch,51.8,2rY3CKZAMVuwcfWmGkwJHttPhYnL3cFEaBrpKYp7Z28f,https://gmgn.ai/sol/address/2rY3CKZAMVuwcfWmGkwJHttPhYnL3cFEaBrpKYp7Z28f,,,,0,0,0.000,3,3,3,0,,2026-05-12T06:42:34.187Z,,,1372.9452376723,0,0.002356506057670406,gmgn,smart_degen,axiom,bundler|paper_hands,,
225,watch,51.7,8MaVa9kdt3NW4Q5HyNAm1X5LbR8PQRVDc1W8NMVK88D5,https://gmgn.ai/sol/address/8MaVa9kdt3NW4Q5HyNAm1X5LbR8PQRVDc1W8NMVK88D5,Daumen,daumenxyz,Daumen,0,0,0.000,3,3,0.76,0,,2026-05-12T06:42:46.148Z,,,4064.3435526046155,0,0.00013283711053573257,gmgn|okx,renowned|kol,kol|axiom|photon|padre|wash_trader,paper_hands,,
226,watch,51.5,MeskxyRYaBhYERcNP2zLVTqFVR43TMX4MihyH7AU4XN,https://gmgn.ai/sol/address/MeskxyRYaBhYERcNP2zLVTqFVR43TMX4MihyH7AU4XN,,,,0,0,0.000,4,4,4,0,,2026-05-12T06:42:46.142Z,,,25.23116884987,0,0.000203528037534963,gmgn,smart_degen,axiom,bundler|paper_hands,,
227,watch,49.2,C2mWdShpLXntVSq4eaPWLh2pauYwGgy1dfbcRwizJWhq,https://gmgn.ai/sol/address/C2mWdShpLXntVSq4eaPWLh2pauYwGgy1dfbcRwizJWhq,,,,0,0,0.000,5,4,4.77,0,,2026-05-12T06:42:34.187Z,,,-112.3025883115,0,0.0000490138674340448,gmgn,smart_degen,axiom,bundler|paper_hands,,
228,watch,48.9,DCwFPkDf6VorxNE1cxR38Fxc18mFq7uPweU735FwyzAj,https://gmgn.ai/sol/address/DCwFPkDf6VorxNE1cxR38Fxc18mFq7uPweU735FwyzAj,,,,0,0,0.000,3,2,2.86,0,,2026-05-12T06:42:32.164Z,,,1445.101705432714,0,0.0005194763850058326,gmgn,smart_degen,axiom|trojan,paper_hands,,
229,watch,48.8,HuMk3Wo5gF2Pqrdvy2441aDGVktXj6qLz2evRVhafCp2,https://gmgn.ai/sol/address/HuMk3Wo5gF2Pqrdvy2441aDGVktXj6qLz2evRVhafCp2,,,,0,0,0.000,3,3,3,0,,2026-05-12T06:42:34.186Z,,,428.4993543959375,0,0.001932973070625902,gmgn,smart_degen,axiom|gmgn,paper_hands|bundler,,
230,watch,48.7,A4f83euLT4sMDiE2xWfmLD7TZD2uZyoToCNLqubxLGrf,https://gmgn.ai/sol/address/A4f83euLT4sMDiE2xWfmLD7TZD2uZyoToCNLqubxLGrf,,,,0,0,0.000,3,2,2.86,0,,2026-05-12T06:42:16.123Z,,,1365.1095174411432,0,0.00862636143254776,gmgn,smart_degen,gmgn,bundler,,
231,watch,47.8,CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,https://gmgn.ai/sol/address/CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,,,,0,0,0.000,10,8,2.52,0,,2026-05-12T06:42:34.188Z,,,26.94847203969,0,0.0005912704118279043,gmgn,smart_degen,axiom|gmgn,bundler|paper_hands,,
232,watch,47,35EpfFE4M5bfHb3T5nFS5Wz24mhuJrBrfWWdCfSJ2fRT,https://gmgn.ai/sol/address/35EpfFE4M5bfHb3T5nFS5Wz24mhuJrBrfWWdCfSJ2fRT,,,,0,0,0.000,3,3,3,0,,2026-05-12T06:42:38.126Z,,,214.04645454083,0,0.00008424360815246666,gmgn,smart_degen,gmgn,bundler|paper_hands,,
233,watch,46.7,5aLiNkoAwoWwjp1CpBhrAmPpRGTk4igx9wLoe2TuYkhe,https://gmgn.ai/sol/address/5aLiNkoAwoWwjp1CpBhrAmPpRGTk4igx9wLoe2TuYkhe,,,,0,0,0.000,3,3,0.76,0,,2026-05-12T06:42:32.168Z,,,85.07785407642,0,0.006725413924482849,okx|gmgn,smart_money|smart_degen,axiom,bundler|paper_hands,,
234,watch,46.4,45G8ZSdXFigi1782k4EsYBPC6vTdxGKUEEPQmXDUR2nM,https://gmgn.ai/sol/address/45G8ZSdXFigi1782k4EsYBPC6vTdxGKUEEPQmXDUR2nM,,,,0,0,0.000,3,2,2.86,0,,2026-05-12T06:42:32.167Z,,,565.87421624241,0,0.0000379288539234099,gmgn,smart_degen,bullx,bundler|paper_hands,,
235,watch,46.3,4mZxDG8iSkk8L8Sc3HiAjBVZ7po5uiJL6v2RM3rzTEY3,https://gmgn.ai/sol/address/4mZxDG8iSkk8L8Sc3HiAjBVZ7po5uiJL6v2RM3rzTEY3,,,,0,0,0.000,2,2,1.91,0,,2026-05-12T06:42:34.187Z,,,13149.0108194382,0,0.002069878212504531,gmgn,smart_degen,axiom|padre,bundler|paper_hands,,
236,watch,46.3,DkFwYqaUH4C3Ajciq4JVA6DQQbCBb5YWihwBTAbSJzyv,https://gmgn.ai/sol/address/DkFwYqaUH4C3Ajciq4JVA6DQQbCBb5YWihwBTAbSJzyv,,,,0,0,0.000,3,3,3,0,,2026-05-12T06:42:34.185Z,,,166.20063905795,0,0.00029109702947690923,gmgn,smart_degen,trojan,bundler|paper_hands,,
237,watch,46.2,2pWawfDhMdeF5eK4smRbsNkuknpc1xqqcuAVLihiYjxL,https://gmgn.ai/sol/address/2pWawfDhMdeF5eK4smRbsNkuknpc1xqqcuAVLihiYjxL,,,,0,0,0.000,4,4,3.82,0,,2026-05-12T06:42:34.186Z,,,5.05289204685,0,0.003347945849184405,gmgn,smart_degen,axiom,paper_hands|bundler,,
238,watch,46,4BdKaxN8G6ka4GYtQQWk4G4dZRUTX2vQH9GcXdBREFUk,https://gmgn.ai/sol/address/4BdKaxN8G6ka4GYtQQWk4G4dZRUTX2vQH9GcXdBREFUk,jijo,jijo_exe,jijo,0,0,0.000,3,3,0.76,0,,2026-05-12T06:42:16.142Z,,,457.81400125776,0,0.0022680265267699187,gmgn|okx,renowned|kol,kol|photon|padre,bundler|diamond_hands|paper_hands,,
239,watch,46,GExMN6extw7JyLe3jENEZwULyyqbDxxcrfF44VFLvFAT,https://gmgn.ai/sol/address/GExMN6extw7JyLe3jENEZwULyyqbDxxcrfF44VFLvFAT,,,,0,0,0.000,3,3,3,3.9,,2026-05-08T08:07:19.483Z,,,1404.22563806802,0,0.00008242237968519613,gmgn,smart_degen,,,,
240,watch,45.6,Bg8S899R2r5g7qy3zdoyFnZqvBCDt338qP8mbGNZXVxB,https://gmgn.ai/sol/address/Bg8S899R2r5g7qy3zdoyFnZqvBCDt338qP8mbGNZXVxB,,,,0,0,0.000,3,3,3,0,,2026-05-12T06:42:46.142Z,,,126.58132273807,0,0.000016576857948971702,gmgn,smart_degen,axiom|padre,bundler|paper_hands,,
241,watch,45.3,8Xo7so2GbfBXWb1Z2tdscAx4raMtypMEMjpKRoVo3CS7,https://gmgn.ai/sol/address/8Xo7so2GbfBXWb1Z2tdscAx4raMtypMEMjpKRoVo3CS7,,,,0,0,0.000,3,3,2.86,0,,2026-05-12T06:42:46.142Z,,,168.8831633259,0,0.00020927684445235453,gmgn,smart_degen,axiom,bundler|paper_hands,,
242,watch,45.1,6M5RVmYj4FNoiYKbcXKo8QV3soYwCfbTY8VwAemCvjMq,https://gmgn.ai/sol/address/6M5RVmYj4FNoiYKbcXKo8QV3soYwCfbTY8VwAemCvjMq,,,,0,0,0.000,3,3,3,3.9,,2026-05-08T08:07:19.485Z,,,1011.3384542924522,0,0.0008171454952438246,gmgn,smart_degen,,,,
243,watch,44,27derCF4w2y37zhSzA7DEQDo2MeXYbmuYdvrPMbzEmyG,https://gmgn.ai/sol/address/27derCF4w2y37zhSzA7DEQDo2MeXYbmuYdvrPMbzEmyG,,,,0,0,0.000,3,2,2.86,0,,2026-05-12T06:42:32.171Z,,,224.73850597486,0,0.0005567218236163207,gmgn,smart_degen,fresh_wallet|padre,paper_hands,,
244,watch,43.1,6eecmrGx5JfFhvT7ewyVpr46zqxnLCkgR6vMicu4cJtM,https://gmgn.ai/sol/address/6eecmrGx5JfFhvT7ewyVpr46zqxnLCkgR6vMicu4cJtM,,,,0,0,0.000,2,2,2,0,,2026-05-12T06:42:46.145Z,,,2219.01909995869,0,0.00003771439859277816,gmgn,smart_degen,padre,paper_hands,,
245,watch,43.1,DYtENvddf6yaTxnFnviZBa5UjXqy41xbY9CsW3bQujm2,https://gmgn.ai/sol/address/DYtENvddf6yaTxnFnviZBa5UjXqy41xbY9CsW3bQujm2,,,,0,0,0.000,5,3,1.26,0,,2026-05-12T06:42:32.169Z,,,20820.93678966224,0,0.0008798169935981035,gmgn,smart_degen,axiom,bundler|paper_hands|diamond_hands,,
246,watch,43,4n1cuKwPPKStuDkmHKwCeiyk6aCKNyJPmNybjdRq7tJw,https://gmgn.ai/sol/address/4n1cuKwPPKStuDkmHKwCeiyk6aCKNyJPmNybjdRq7tJw,,,,0,0,0.000,4,4,4,0,,2026-05-12T06:42:36.124Z,,,-14.0045583706,0,0.00012092235855103589,gmgn,smart_degen,,bundler|paper_hands,,
247,watch,43,EfeMGXrnibG5hUg71qeCLPCQZfQMt9ss6SFR8boc5N1C,https://gmgn.ai/sol/address/EfeMGXrnibG5hUg71qeCLPCQZfQMt9ss6SFR8boc5N1C,,,,0,0,0.000,4,4,4,0,,2026-05-12T06:42:46.142Z,,,0,0,0.0002645275765453195,gmgn,smart_degen,gmgn,bundler|paper_hands,,
248,watch,42.7,C54VjFRKp65azsxWyCHaFBZeZ9Z9Hu595fqFmDU3Z6mp,https://gmgn.ai/sol/address/C54VjFRKp65azsxWyCHaFBZeZ9Z9Hu595fqFmDU3Z6mp,,,,0,0,0.000,2,2,2,0,,2026-05-12T06:42:46.142Z,,,1920.68601169058,0,0.000023425279945723738,gmgn,smart_degen,axiom,paper_hands,,
249,watch,42.7,DP7G43VPwR5Ab5rcjrCnvJ8UgvRXRHTWscMjRD1eSdGC,https://gmgn.ai/sol/address/DP7G43VPwR5Ab5rcjrCnvJ8UgvRXRHTWscMjRD1eSdGC,Kagami,yenhong123,Kagami,0,0,0.000,2,2,0.51,0,,2026-05-12T06:42:16.143Z,,,606.63996315499,0,0.0020738167105837256,gmgn|okx,renowned|kol,kol|gmgn,bundler,,
250,watch,42.1,5XVKfruE4Zzeoz3aqBQfFMb5aSscY5nSyc6VwtQwNiid,https://gmgn.ai/sol/address/5XVKfruE4Zzeoz3aqBQfFMb5aSscY5nSyc6VwtQwNiid,Ily,ilyunow,Ily,0,0,0.000,6,4,1.51,0,,2026-05-12T06:42:34.191Z,,,57657.26182699314,0,0.00033494462159064717,gmgn,renowned,kol|axiom|photon|gmgn,bundler|diamond_hands|whale,,
